name,img_source,ref,category,price,date
Пюре Вау-Чоу картофельное быстрого приготовления со вкусом курицы 40г,/images/tovary/1183477.webp,/magazin/chizhik/bluda-bistrogo-prigotovleniya/product/pure-vay-choy-kartofelnoe-bistrogo-prigotovleniya-so-vkysom-kyrici-40g,bluda-bistrogo-prigotovleniya,24.0,14.08.2023
"КУПЕЛЬКИ С ВИШНЕЙ Акульчев, 400 г",/images/tovary/1183149.webp,/magazin/chizhik/pechenie/product/kupelki-s-vishnei-akylchev--400-g,pechenie,159.0,10.08.2023
"ДЕСЕРТ ЛИМОНЬЕРКИ яблоко-корица, Полёт, 500 г",/images/tovary/1183169.webp,/magazin/chizhik/pechenie/product/desert-limonerki-yabloko-korica--polyot--500-g,pechenie,179.0,10.08.2023
Домашнее Печенье 650 Г,/images/tovary/1183470.webp,/magazin/chizhik/pechenie/product/domashnee-pechene-650-g,pechenie,149.0,10.08.2023
"ДЕСЕРТ BONJOUR груша, Konti, 232 г",/images/tovary/1183203.webp,/magazin/chizhik/sladosti/product/desert-BONJOUR-grysha--Konti--232-g,sladosti,89.0,10.08.2023
"МАРМЕЛАД БОН ПАРИ кислые змейки, 120 г",/images/tovary/1183204.webp,/magazin/chizhik/marmelad/product/marmelad-bon-pari-kislie-zmeiki--120-g,marmelad,69.0,10.08.2023
"Масло щедрый год подсолнечное, рафинированное, 1 л",/images/tovary/1183039.webp,/magazin/chizhik/maslo/product/maslo-shedrii-god-podsolnechnoe--rafinirovannoe--1-l,maslo,79.0,09.08.2023
"КОФЕ FOODFEST растворимый, 190 г",/images/tovary/1183126.webp,/magazin/chizhik/kofe/product/kofe-FOODFEST-rastvorimii--190-g,kofe,299.0,09.08.2023
"ПЛОМБИР СВЕТАЕВО ванильный, 15%, ГОСТ, 250 г",/images/tovary/1183368.webp,/magazin/chizhik/morozhenoe/product/plombir-svetaevo-vanilnii--15--gost--250-g,morozhenoe,69.0,09.08.2023
"НАГГЕТСЫ ГРАНД МЕНЮ куриные, 500 г",/images/tovary/1182905.webp,/magazin/chizhik/zamorozhenie-polufabrikaty/product/naggetsi-grand-menu-kyrinie--500-g,zamorozhenie-polufabrikaty,159.0,09.08.2023
"ВАФЛИ DELIBON сливочные, 200 г",/images/tovary/1183080.webp,/magazin/chizhik/vafli/product/vafli-DELIBON-slivochnie--200-g,vafli,49.0,09.08.2023
"Сосиски ВЕРНЕР молочные, варёные, 500 г",/images/tovary/1183225.webp,/magazin/chizhik/sosiski/product/sosiski-verner-molochnie--varyonie--500-g,sosiski,159.0,09.08.2023
"НАПИТОК ЛИПЕЦКАЯ РОСИНКА со вкусом вишни, 1,5л",/images/tovary/1989353.webp,/magazin/chizhik/bezalkogonie-napitki/product/napitok-lipeckaya-rosinka-so-vkysom-vishni--1-5l,bezalkogonie-napitki,52.0,05.04.2024
"Напиток ЛИПЕЦКАЯ Лайт со вкусом Вишни на основе минеральной природной воды среднегазированный, 1.5л",/images/tovary/1088289.webp,/magazin/chizhik/voda/product/napitok-lipeckaya-lait-so-vkysom-vishni-na-osnove-mineralnoi-prirodnoi-vodi-srednegazirovannii--1-5l,voda,52.0,02.04.2024
"ВОДА ЭДЕЛЬВЕЙС минеральная, газированная, 1,5 л",/images/tovary/1965435.webp,/magazin/chizhik/voda/product/voda-edelveis-mineralnaya--gazirovannaya--1-5-l,voda,47.0,28.03.2024
"COK GREENOLA яблочный, осветлённый, 950 мл",/images/tovary/1965437.webp,/magazin/chizhik/sok/product/COK-GREENOLA-yablochnii--osvetlyonnii--950-ml,sok,69.0,28.03.2024
"Напиток Ми-Ми-Мишки Яблоко с соком сильногазированный, 750мл",/images/tovary/1700370.webp,/magazin/chizhik/gazirovka/product/napitok-mi-mi-mishki-yabloko-s-sokom-silnogazirovannii--750ml,gazirovka,129.0,27.03.2024
"Вода Эдельвейс минеральная лечебно-столовая газированная, 1.5л",/images/tovary/1820124.webp,/magazin/chizhik/voda/product/voda-edelveis-mineralnaya-lechebno-stolovaya-gazirovannaya--1-5l,voda,47.0,26.03.2024
"Энергетический напиток Adrenaline Rush 0,33л",/images/tovary/1950997.webp,/magazin/chizhik/bezalkogonie-napitki/product/energeticheskii-napitok-Adrenaline-Rush-0-33l,bezalkogonie-napitki,69.0,22.03.2024
"ТАРХУН FUN UP газированный, 2 л",/images/tovary/1953123.webp,/magazin/chizhik/voda/product/tarhun-FUN-UP-gazirovannii--2-l,voda,69.0,21.03.2024
"НАПИТОК ДОБРЫЙ яблоко-лимон, 0,95 л",/images/tovary/1946541.webp,/magazin/chizhik/sok/product/napitok-dobrii-yabloko-limon--0-95-l,sok,79.0,21.03.2024
"Напиток сокосодержащий «Добрый» Яблочно-лимонный обогащенный витаминами, 950 мл",/images/tovary/339842.webp,/magazin/chizhik/sok/product/napitok-sokosoderjashii-dobrii-yablochno-limonnii-obogashennii-vitaminami--950-ml,sok,79.0,21.03.2024
Морс Сады Придонья Брусника-Малина,/images/tovary/1946577.webp,/magazin/chizhik/kisel/product/mors-sadi-pridonya-brysnika-malina,kisel,99.0,20.03.2024
"Напиток сокосодержащий Добрый яблочно-лимонный для детей, 950мл",/images/tovary/1755948.webp,/magazin/chizhik/sok/product/napitok-sokosoderjashii-dobrii-yablochno-limonnii-dlya-detei--950ml,sok,79.0,18.03.2024
"Морс Сады Придонья Брусника-Малина, 1 л",/images/tovary/1658692.webp,/magazin/chizhik/kisel/product/mors-sadi-pridonya-brysnika-malina--1-l,kisel,99.0,14.03.2024
"Морс Сады Придонья бруснично-малиновый, 1л",/images/tovary/1823795.webp,/magazin/chizhik/kisel/product/mors-sadi-pridonya-brysnichno-malinovii--1l,kisel,99.0,13.03.2024
Вода Нарзан минеральная природная питьевая лечебно-столовая газированная,/images/tovary/1837640.webp,/magazin/chizhik/voda/product/voda-narzan-mineralnaya-prirodnaya-pitevaya-lechebno-stolovaya-gazirovannaya,voda,39.0,07.03.2024
"НЕКТАР ДОБРЫЙ ананас-яблоко, 1,47 л",/images/tovary/1897987.webp,/magazin/chizhik/sok/product/nektar-dobrii-ananas-yabloko--1-47-l,sok,134.0,07.03.2024
"НЕКТАР DARIO гуава-банан-клубника, 1 л",/images/tovary/1902118.webp,/magazin/chizhik/sok/product/nektar-DARIO-gyava-banan-klybnika--1-l,sok,99.0,07.03.2024
Нектар Dario Wellness Гуава-Банан-Клубника 1л,/images/tovary/1894102.webp,/magazin/chizhik/sok/product/nektar-Dario-Wellness-gyava-banan-klybnika-1l,sok,99.0,06.03.2024
Нектар Добрый ананас-яблоко 1.47л,/images/tovary/1018490.webp,/magazin/chizhik/sok/product/nektar-dobrii-ananas-yabloko-1-47l,sok,134.0,05.03.2024
"Напиток сокосодержащий «Добрый» Тропический микс обогащенный витаминами, 950 мл",/images/tovary/407857.webp,/magazin/chizhik/sok/product/napitok-sokosoderjashii-dobrii-tropicheskii-miks-obogashennii-vitaminami--950-ml,sok,59.0,04.03.2024
Чай Lipton Зеленый Зеленый Чай 1л,/images/tovary/1878956.webp,/magazin/chizhik/holodniy-chay/product/chai-Lipton-zelenii-zelenii-chai-1l,holodniy-chay,89.0,02.03.2024
"Холодный чай Lipton Зеленый, 1л",/images/tovary/1756274.webp,/magazin/chizhik/holodniy-chay/product/holodnii-chai-Lipton-zelenii--1l,holodniy-chay,89.0,28.02.2024
Чай Lipton Лимон 1л,/images/tovary/1170842.webp,/magazin/chizhik/holodniy-chay/product/chai-Lipton-limon-1l,holodniy-chay,89.0,28.02.2024
Газированный напиток Индиан Тоник Эвервесс/Evervess 1л,/images/tovary/1866230.webp,/magazin/chizhik/gazirovka/product/gazirovannii-napitok-indian-tonik-evervess-Evervess-1l,gazirovka,69.0,27.02.2024
Напиток Добрый Сибирские травы,/images/tovary/1816831.webp,/magazin/chizhik/gazirovka/product/napitok-dobrii-sibirskie-travi,gazirovka,59.0,22.02.2024
"НЕКТАР САДЫ ПРИДОНЬЯ манго с мякотью, 1 л",/images/tovary/1853436.webp,/magazin/chizhik/sok/product/nektar-sadi-pridonya-mango-s-myakotu--1-l,sok,99.0,22.02.2024
Нектар Exclusive сладкое манго Сады Придонья,/images/tovary/1853420.webp,/magazin/chizhik/sok/product/nektar-Exclusive-sladkoe-mango-sadi-pridonya,sok,99.0,21.02.2024
Квас Очаковский фильтрованный пастеризованный,/images/tovary/1246512.webp,/magazin/chizhik/kvas/product/kvas-ochakovskii-filtrovannii-pasterizovannii,kvas,69.0,16.02.2024
"ВОДА НАРЗАН газированная, 1 л",/images/tovary/1837642.webp,/magazin/chizhik/voda/product/voda-narzan-gazirovannaya--1-l,voda,44.0,15.02.2024
Узвар груша - дичка ТМ Великая Русь,/images/tovary/1825984.webp,/magazin/chizhik/kisel/product/uzvar-grysha---dichka-tm-velikaya-rys,kisel,54.0,09.02.2024
"НАПИТОК COOL COLA со вкусом ванили, 1,5 л",/images/tovary/1823037.webp,/magazin/chizhik/gazirovka/product/napitok-COOL-COLA-so-vkysom-vanili--1-5-l,gazirovka,89.0,08.02.2024
Напиток CoolCola Vanilla газированный,/images/tovary/1816932.webp,/magazin/chizhik/gazirovka/product/napitok-CoolCola-Vanilla-gazirovannii,gazirovka,89.0,06.02.2024
Вода минеральная Borjomi газированная 750 мл,/images/tovary/1322076.webp,/magazin/chizhik/voda/product/voda-mineralnaya-Borjomi-gazirovannaya-750-ml,voda,99.0,05.02.2024
Вода минеральная Borjomi газированная,/images/tovary/1816102.webp,/magazin/chizhik/voda/product/voda-mineralnaya-Borjomi-gazirovannaya,voda,99.0,05.02.2024
"Напиток сокосодержащий Сады Кубани Глинтвейн фруктовый, 1л",/images/tovary/1816922.webp,/magazin/chizhik/sok/product/napitok-sokosoderjashii-sadi-kybani-glintvein-fryktovii--1l,sok,84.0,05.02.2024
Напиток Палпи с натуральным соком и кусочками ананаса,/images/tovary/1816986.webp,/magazin/chizhik/sok/product/napitok-palpi-s-natyralnim-sokom-i-kysochkami-ananasa,sok,49.0,05.02.2024
Чай зеленый Lipton Ice Tea,/images/tovary/1816128.webp,/magazin/chizhik/holodniy-chay/product/chai-zelenii-Lipton-Ice-Tea,holodniy-chay,89.0,05.02.2024
"Узвар Великая Русь из груши-дички, 1л",/images/tovary/1220509.webp,/magazin/chizhik/kisel/product/uzvar-velikaya-rys-iz-gryshi-dichki--1l,kisel,54.0,03.02.2024
Напиток Добрый Сибирские травы 1 л,/images/tovary/1807253.webp,/magazin/chizhik/gazirovka/product/napitok-dobrii-sibirskie-travi-1-l,gazirovka,79.0,01.02.2024
"УЗВАР ВЕЛИКАЯ РУСЬ груша-дичка, 1 л",/images/tovary/1807258.webp,/magazin/chizhik/kisel/product/uzvar-velikaya-rus-grysha-dichka--1-l,kisel,54.0,01.02.2024
Вода Borjomi 750 мл газированная,/images/tovary/1801889.webp,/magazin/chizhik/voda/product/voda-Borjomi-750-ml-gazirovannaya,voda,99.0,30.01.2024
Вода Минеральная Боржоми ПЭТ 0.75л,/images/tovary/1798269.webp,/magazin/chizhik/voda/product/voda-mineralnaya-borjomi-pet-0-75l,voda,99.0,27.01.2024
Напиток Палпи с натуральным соком и кусочками ананаса 450 мл,/images/tovary/1798251.webp,/magazin/chizhik/sok/product/napitok-palpi-s-natyralnim-sokom-i-kysochkami-ananasa-450-ml,sok,49.0,27.01.2024
"Напиток Добрый Сибирские травы, 1 л",/images/tovary/478839.webp,/magazin/chizhik/bezalkogonie-napitki/product/napitok-dobrii-sibirskie-travi--1-l,bezalkogonie-napitki,79.0,25.01.2024
"Напиток сокосодержащий Добрый Тропический микс обогащённый витаминами для детей, 950мл",/images/tovary/928363.webp,/magazin/chizhik/sok/product/napitok-sokosoderjashii-dobrii-tropicheskii-miks-obogashyonnii-vitaminami-dlya-detei--950ml,sok,59.0,19.01.2024
"НАПИТОК BORJOMI вишня-гранат, 330 мл",/images/tovary/1754313.webp,/magazin/chizhik/bezalkogonie-napitki/product/napitok-BORJOMI-vishnya-granat--330-ml,bezalkogonie-napitki,57.0,11.01.2024
"Нектар Сады Кубани яблоко-персик, 2л",/images/tovary/1666836.webp,/magazin/chizhik/sok/product/nektar-sadi-kybani-yabloko-persik--2l,sok,99.0,09.01.2024
Чай зеленый Lipton Ice Tea 1 л,/images/tovary/1748520.webp,/magazin/chizhik/holodniy-chay/product/chai-zelenii-Lipton-Ice-Tea-1-l,holodniy-chay,89.0,09.01.2024
"ВОДА НАРЗАН минеральная, газированная, 1,5 л",/images/tovary/1721999.webp,/magazin/chizhik/voda/product/voda-narzan-mineralnaya--gazirovannaya--1-5-l,voda,52.0,28.12.2023
"НАПИТОК ДОБРЫЙ тропический микс, 950 мл",/images/tovary/1722004.webp,/magazin/chizhik/sok/product/napitok-dobrii-tropicheskii-miks--950-ml,sok,79.0,28.12.2023
"ДЕТСКОЕ ШАМПАНСКОЕ безапкогольное, яблока, 0,75 л",/images/tovary/1719357.webp,/magazin/chizhik/gazirovka/product/detskoe-shampanskoe-bezapkogolnoe--yabloka--0-75-l,gazirovka,129.0,27.12.2023
Чай холодный Lipton зелёный 1 л,/images/tovary/1700331.webp,/magazin/chizhik/holodniy-chay/product/chai-holodnii-Lipton-zelyonii-1-l,holodniy-chay,89.0,22.12.2023
Холодный чай чёрный Lipton Лимон 1 л,/images/tovary/1700339.webp,/magazin/chizhik/holodniy-chay/product/holodnii-chai-chyornii-Lipton-limon-1-l,holodniy-chay,89.0,22.12.2023
Квас Очаковский фильтрованный пастеризованный 1.5 л,/images/tovary/1694587.webp,/magazin/chizhik/kvas/product/kvas-ochakovskii-filtrovannii-pasterizovannii-1-5-l,kvas,59.0,21.12.2023
Вода Боржоми минеральная лечебно-столовая гидрокарбонатная газированная 750 мл,/images/tovary/1694525.webp,/magazin/chizhik/voda/product/voda-borjomi-mineralnaya-lechebno-stolovaya-gidrokarbonatnaya-gazirovannaya-750-ml,voda,99.0,21.12.2023
Напиток Тоник Evervess сильногазированный 1 л,/images/tovary/1694512.webp,/magazin/chizhik/gazirovka/product/napitok-tonik-Evervess-silnogazirovannii-1-l,gazirovka,69.0,21.12.2023
Напиток сокосодержащий PULPY Ананас-Манго с мякотью (Добрый) 450 мл,/images/tovary/1700351.webp,/magazin/chizhik/sok/product/napitok-sokosoderjashii-PULPY-ananas-mango-s-myakotu-dobrii-450-ml,sok,49.0,21.12.2023
Холодный чай чёрный Lipton Лимон 1 л,/images/tovary/1700340.webp,/magazin/chizhik/holodniy-chay/product/holodnii-chai-chyornii-Lipton-limon-1-l,holodniy-chay,89.0,21.12.2023
Чай холодный Lipton зелёный 1 л,/images/tovary/1700373.webp,/magazin/chizhik/holodniy-chay/product/chai-holodnii-Lipton-zelyonii-1-l,holodniy-chay,89.0,21.12.2023
Энергетический напиток Adrenaline Rush 330 мл,/images/tovary/1694557.webp,/magazin/chizhik/bezalkogonie-napitki/product/energeticheskii-napitok-Adrenaline-Rush-330-ml,bezalkogonie-napitki,72.0,21.12.2023
"НЕКТАР САДЫ КУБАНИ яблоко-персик, 2 л",/images/tovary/1694510.webp,/magazin/chizhik/sok/product/nektar-sadi-kubani-yabloko-persik--2-l,sok,139.0,20.12.2023
Вода Боржоми минеральная лечебно-столовая гидрокарбонатная газированная,/images/tovary/1523630.webp,/magazin/chizhik/voda/product/voda-borjomi-mineralnaya-lechebno-stolovaya-gidrokarbonatnaya-gazirovannaya,voda,99.0,15.12.2023
Напиток сокосодержащий PULPY Ананас-Манго с мякотью (Добрый),/images/tovary/1183316.webp,/magazin/chizhik/sok/product/napitok-sokosoderjashii-PULPY-ananas-mango-s-myakotu-dobrii,sok,49.0,15.12.2023
"Напиток сокосодержащий Добрый Ягодный микс обогащённый витаминами для детей, 950мл",/images/tovary/1646147.webp,/magazin/chizhik/sok/product/napitok-sokosoderjashii-dobrii-yagodnii-miks-obogashyonnii-vitaminami-dlya-detei--950ml,sok,59.0,15.12.2023
Энергетический напиток Adrenaline Rush,/images/tovary/1183385.webp,/magazin/chizhik/bezalkogonie-napitki/product/energeticheskii-napitok-Adrenaline-Rush,bezalkogonie-napitki,72.0,15.12.2023
"НЕКТАР САДЫ КУБАНИ яблоко-персик, детский, 2 л",/images/tovary/1660550.webp,/magazin/chizhik/sok/product/nektar-sadi-kubani-yabloko-persik--detskii--2-l,sok,139.0,14.12.2023
"НАПИТОК ORANGE FUN UP апельсиновый, газированный, 2 л",/images/tovary/1631268.webp,/magazin/chizhik/gazirovka/product/napitok-ORANGE-FUN-UP-apelsinovii--gazirovannii--2-l,gazirovka,79.0,07.12.2023
"Напиток Добрый ягодный микс, 1 л",/images/tovary/1583545.webp,/magazin/chizhik/sok/product/napitok-dobrii-yagodnii-miks--1-l,sok,79.0,23.11.2023
Узвар Великая Русь Шиповник,/images/tovary/1445259.webp,/magazin/chizhik/kisel/product/uzvar-velikaya-rys-shipovnik,kisel,54.0,25.10.2023
"УЗВАР ВЕЛИКАЯ РУСЬ из шиповника, 1 л",/images/tovary/1479643.webp,/magazin/chizhik/kisel/product/uzvar-velikaya-rus-iz-shipovnika--1-l,kisel,54.0,25.10.2023
"КИСЕЛЬ ФИТОДАР плодово-ягодный, детский, 150 мл",/images/tovary/1449982.webp,/magazin/chizhik/kisel/product/kisel-fitodar-plodovo-yagodnii--detskii--150-ml,kisel,79.0,19.10.2023
Холодный чай чёрный Lipton Лимон,/images/tovary/1183230.webp,/magazin/chizhik/holodniy-chay/product/holodnii-chai-chyornii-Lipton-limon,holodniy-chay,89.0,13.10.2023
Чай холодный Lipton зелёный,/images/tovary/1183247.webp,/magazin/chizhik/holodniy-chay/product/chai-holodnii-Lipton-zelyonii,holodniy-chay,89.0,13.10.2023
Напиток FUN UP Кола без сахара безалкогольный сильногазированный ПЭТ 2л,/images/tovary/1403126.webp,/magazin/chizhik/coca-cola/product/napitok-FUN-UP-kola-bez-sahara-bezalkogolnii-silnogazirovannii-pet-2l,coca-cola,79.0,05.10.2023
ФИТОДАР Кисель ПЛОД-ЯГОД.витам.дет.150г,/images/tovary/1290325.webp,/magazin/chizhik/kisel/product/fitodar-kisel-plod-yagod-vitam-det-150g,kisel,69.0,28.09.2023
Нектар Сады Кубани апельсин от 3-х лет 1л,/images/tovary/1183177.webp,/magazin/chizhik/sok/product/nektar-sadi-kybani-apelsin-ot-3-h-let-1l,sok,69.0,22.09.2023
Напиток FUN UP GUARANA (ФАН АП ГУАРАНА) безалкогольный тонизирующий энергетический газированный ароматизированный ж/б 0.45л,/images/tovary/1236400.webp,/magazin/chizhik/bezalkogonie-napitki/product/napitok-FUN-UP-GUARANA-fan-ap-guarana-bezalkogolnii-toniziryushii-energeticheskii-gazirovannii-aromatizirovannii-j-b-0-45l,bezalkogonie-napitki,49.0,16.09.2023
"КИСЕЛЬ ФИТОДАР для детей, 150 г",/images/tovary/1287217.webp,/magazin/chizhik/kisel/product/kisel-fitodar-dlya-detei--150-g,kisel,79.0,07.09.2023
Напиток сокосодержащий Добрый Вода + Сок Нежная клубника и базилик,/images/tovary/1215677.webp,/magazin/chizhik/sok/product/napitok-sokosoderjashii-dobrii-voda--sok-nejnaya-klybnika-i-bazilik,sok,59.0,20.08.2023
"Напиток сокосодержащий Добрый Нежная клубника и базилик, 900мл",/images/tovary/1183464.webp,/magazin/chizhik/sok/product/napitok-sokosoderjashii-dobrii-nejnaya-klybnika-i-bazilik--900ml,sok,59.0,16.08.2023
Квас Очаковский в пластиковой бутылке,/images/tovary/1182899.webp,/magazin/chizhik/kvas/product/kvas-ochakovskii-v-plastikovoi-bytilke,kvas,59.0,14.08.2023
Квас Великая Русь фильтрованный пастеризованный,/images/tovary/1183330.webp,/magazin/chizhik/kvas/product/kvas-velikaya-rys-filtrovannii-pasterizovannii,kvas,39.0,14.08.2023
Вода Алдая питьевая негазированная ПЭТ 1.5л,/images/tovary/1182900.webp,/magazin/chizhik/voda/product/voda-aldaya-pitevaya-negazirovannaya-pet-1-5l,voda,22.0,14.08.2023
Вода Алдая природная питьевая негазированная ПЭТ 5л,/images/tovary/1182990.webp,/magazin/chizhik/voda/product/voda-aldaya-prirodnaya-pitevaya-negazirovannaya-pet-5l,voda,49.0,14.08.2023
Вода Алдая Нагутская-26 минеральная лечебно-столовая газированная ПЭТ 1.5л,/images/tovary/1183236.webp,/magazin/chizhik/voda/product/voda-aldaya-nagytskaya-26-mineralnaya-lechebno-stolovaya-gazirovannaya-pet-1-5l,voda,32.0,14.08.2023
Вода Алдая Нагутская-26 минеральная природная лечебно-столовая питьевая газированная ПЭТ 0.5л,/images/tovary/1183398.webp,/magazin/chizhik/voda/product/voda-aldaya-nagytskaya-26-mineralnaya-prirodnaya-lechebno-stolovaya-pitevaya-gazirovannaya-pet-0-5l,voda,22.0,14.08.2023
"Вода Боржоми минеральная лечебно-столовая гидрокарбонатная газированная, 750мл",/images/tovary/1183431.webp,/magazin/chizhik/voda/product/voda-borjomi-mineralnaya-lechebno-stolovaya-gidrokarbonatnaya-gazirovannaya--750ml,voda,89.0,14.08.2023
"Вода Алдая питьевая негазированная ПЭТ 0,5л",/images/tovary/1183437.webp,/magazin/chizhik/voda/product/voda-aldaya-pitevaya-negazirovannaya-pet-0-5l,voda,14.0,14.08.2023
Вода Алдая питьевая газированная ПЭТ,/images/tovary/1183466.webp,/magazin/chizhik/voda/product/voda-aldaya-pitevaya-gazirovannaya-pet,voda,14.0,14.08.2023
"Вода Алдая питьевая газированная ПЭТ 1,5л",/images/tovary/1183529.webp,/magazin/chizhik/voda/product/voda-aldaya-pitevaya-gazirovannaya-pet-1-5l,voda,22.0,14.08.2023
Напиток FUN UP со вкусом лимона и лайма безалкогольный сильногазированный ПЭТ 2л,/images/tovary/1182952.webp,/magazin/chizhik/gazirovka/product/napitok-FUN-UP-so-vkysom-limona-i-laima-bezalkogolnii-silnogazirovannii-pet-2l,gazirovka,79.0,14.08.2023
Напиток Fun Up Дюшес безалкогольный сильногазированный ПЭТ 2л,/images/tovary/1183020.webp,/magazin/chizhik/gazirovka/product/napitok-Fun-Up-dushes-bezalkogolnii-silnogazirovannii-pet-2l,gazirovka,69.0,14.08.2023
Напиток FUN UP со вкусом апельсина безалкогольный сильногазированный ПЭТ 2л,/images/tovary/1183057.webp,/magazin/chizhik/gazirovka/product/napitok-FUN-UP-so-vkysom-apelsina-bezalkogolnii-silnogazirovannii-pet-2l,gazirovka,79.0,14.08.2023
Напиток Fun Up со вкусом колы безалкогольный сильногазированный ПЭТ 0.5л,/images/tovary/1183084.webp,/magazin/chizhik/gazirovka/product/napitok-Fun-Up-so-vkysom-koli-bezalkogolnii-silnogazirovannii-pet-0-5l,gazirovka,29.0,14.08.2023
Напиток Fun Up со вкусом апельсина безалкогольный сильногазированный ПЭТ 0.5л,/images/tovary/1183175.webp,/magazin/chizhik/gazirovka/product/napitok-Fun-Up-so-vkysom-apelsina-bezalkogolnii-silnogazirovannii-pet-0-5l,gazirovka,29.0,14.08.2023
Напиток Fun Up Тархун безалкогольный сильногазированный ПЭТ 2л,/images/tovary/1183194.webp,/magazin/chizhik/gazirovka/product/napitok-Fun-Up-tarhyn-bezalkogolnii-silnogazirovannii-pet-2l,gazirovka,69.0,14.08.2023
Напиток Fun Up Лимонад безалкогольный сильногазированный ПЭТ 2л,/images/tovary/1183239.webp,/magazin/chizhik/gazirovka/product/napitok-Fun-Up-limonad-bezalkogolnii-silnogazirovannii-pet-2l,gazirovka,69.0,14.08.2023
Напиток Тоник Evervess сильногазированный,/images/tovary/1109087.webp,/magazin/chizhik/gazirovka/product/napitok-tonik-Evervess-silnogazirovannii,gazirovka,69.0,14.08.2023
"Напиток СОЧНАЯ ДОЛИНА из апельсинов, манго, мандаринов сокосодержащий для детского питания т/п 1.93л",/images/tovary/1182960.webp,/magazin/chizhik/sok/product/napitok-sochnaya-dolina-iz-apelsinov--mango--mandarinov-sokosoderjashii-dlya-detskogo-pitaniya-t-p-1-93l,sok,99.0,14.08.2023
"Сок Greenola гранатовый 0,95л",/images/tovary/1183128.webp,/magazin/chizhik/sok/product/sok-Greenola-granatovii-0-95l,sok,129.0,14.08.2023
"Нектар Greenola мультифруктовый 0,95л.",/images/tovary/1183251.webp,/magazin/chizhik/sok/product/nektar-Greenola-myltifryktovii-0-95l-,sok,69.0,14.08.2023
"Нектар Greenola вишня черешня 0,95л",/images/tovary/1183434.webp,/magazin/chizhik/sok/product/nektar-Greenola-vishnya-chereshnya-0-95l,sok,69.0,14.08.2023
"Сок Greenola томатный с морской солью восстановленный для детского питания 0,95л.",/images/tovary/1183474.webp,/magazin/chizhik/sok/product/sok-Greenola-tomatnii-s-morskoi-solu-vosstanovlennii-dlya-detskogo-pitaniya-0-95l-,sok,69.0,14.08.2023
"Морс Greenola Северная клюква 0,95л.",/images/tovary/1183267.webp,/magazin/chizhik/kisel/product/mors-Greenola-severnaya-klukva-0-95l-,kisel,69.0,14.08.2023
Напиток FUN UP Кола безалкогольный сильногазированный ПЭТ 2л,/images/tovary/1182977.webp,/magazin/chizhik/coca-cola/product/napitok-FUN-UP-kola-bezalkogolnii-silnogazirovannii-pet-2l,coca-cola,79.0,14.08.2023
"СТИКЕР ЧИСТОТЫ ТУАЛЕТНЫЙ УТЕНОК цитрус, 3 шт.",/images/tovary/1934191.webp,/magazin/chizhik/chistyashie-sredstva/product/stiker-chistoti-tualetnii-utenok-citrys--3-sht-,chistyashie-sredstva,79.0,15.03.2024
Туалетный утенок стикер чистоты для унитаза цитрус 3шт,/images/tovary/1924889.webp,/magazin/chizhik/chistyashie-sredstva/product/tyaletnii-ytenok-stiker-chistoti-dlya-ynitaza-citrys-3sht,chistyashie-sredstva,79.0,13.03.2024
Моющая жидкость Mr.Proper для пола и стен лимон,/images/tovary/1905020.webp,/magazin/chizhik/chistyashie-sredstva/product/moushaya-jidkost-Mr-Proper-dlya-pola-i-sten-limon,chistyashie-sredstva,279.0,07.03.2024
Универсальное чистящее средство для мытья полов Mr. Proper лимон 1.5 л,/images/tovary/1869684.webp,/magazin/chizhik/chistyashie-sredstva/product/universalnoe-chistyashee-sredstvo-dlya-mitya-polov-Mr--Proper-limon-1-5-l,chistyashie-sredstva,279.0,28.02.2024
Порошок AXL чистящий с отбеливающим эффектом 480г,/images/tovary/1856564.webp,/magazin/chizhik/chistyashie-sredstva/product/poroshok-AXL-chistyashii-s-otbelivaushim-effektom-480g,chistyashie-sredstva,49.0,23.02.2024
Гранулы для прочистки сливных труб Mr.Muscle,/images/tovary/1825989.webp,/magazin/chizhik/chistyashie-sredstva/product/granyli-dlya-prochistki-slivnih-tryb-Mr-Muscle,chistyashie-sredstva,89.0,09.02.2024
Средство AOS Бальзам Алоэ Вера для мытья посуды жидкое 1300г,/images/tovary/1816866.webp,/magazin/chizhik/sredstva-dlya-mytya-posudy/product/sredstvo-AOS-balzam-aloe-vera-dlya-mitya-posydi-jidkoe-1300g,sredstva-dlya-mytya-posudy,199.0,05.02.2024
"Средство Mr.Muscle для прочистки сливных труб, 70г",/images/tovary/1791957.webp,/magazin/chizhik/chistyashie-sredstva/product/sredstvo-Mr-Muscle-dlya-prochistki-slivnih-tryb--70g,chistyashie-sredstva,89.0,01.02.2024
"ПОРОШОК MR. MUSCLE для очистки труб, 70 г",/images/tovary/1809442.webp,/magazin/chizhik/chistyashie-sredstva/product/poroshok-MR--MUSCLE-dlya-ochistki-tryb--70-g,chistyashie-sredstva,89.0,01.02.2024
Пятновыводитель для тканей Oxi Action (Окси Экшен) ТМ Vanish (Ваниш) 180 мл,/images/tovary/1798277.webp,/magazin/chizhik/pyatnovivoditeli/product/pyatnovivoditel-dlya-tkanei-Oxi-Action-oksi-ekshen-tm-Vanish-vanish-180-ml,pyatnovivoditeli,219.0,27.01.2024
